handle,snapshot_date,current_rating,solve_rate_per_week,tag_diversity,avg_problem_rating,contest_frequency,consistency_score,weak_tag_count,label_3m,label_6m,rating_bucket,rating_change_3m
Hasib2005,2025-02-02,803,8.36,15,806.5,1.67,0.535,0,1006,1206,800-1200,203
Hasib2005,2025-04-03,934,17.21,24,855.0,4.0,0.523,0,1264,1264,800-1200,330
Hasib2005,2025-07-17,1264,15.56,26,885.4,2.0,0.531,0,1266,1429,1200-1400,2
Hasib2005,2025-09-21,1214,17.27,27,921.1,3.0,0.54,0,1340,1390,1200-1400,126
Hasib2005,2025-11-06,1221,18.6,29,943.2,5.67,0.532,0,1447,1425,1200-1400,226
Lazy_River,2025-07-01,1159,14.78,17,1055.8,1.67,0.66,0,1463,1489,800-1200,304
Lazy_River,2025-07-05,1222,13.94,17,1050.9,2.0,0.663,0,1463,1489,1200-1400,241
Lazy_River,2025-07-17,1273,14.13,18,1029.3,2.33,0.652,0,1474,1489,1200-1400,201
Lazy_River,2025-07-19,1229,14.45,18,1037.5,2.67,0.657,0,1474,1489,1200-1400,245
Lazy_River,2025-08-21,1195,9.26,19,1026.0,3.0,0.648,0,1489,1489,800-1200,294
Geto,2023-11-07,941,1.7,11,823.1,1.67,0.739,0,1000,1069,800-1200,59
Geto,2024-02-29,1112,1.21,17,872.4,2.0,0.684,0,1220,1329,800-1200,108
Geto,2024-06-06,1220,2.27,20,972.1,2.0,0.531,0,1384,1301,1200-1400,164
Geto,2024-07-20,1139,2.56,20,978.8,4.33,0.55,0,1492,1238,800-1200,353
Geto,2024-08-15,1476,3.17,22,1027.6,5.33,0.561,0,1301,1229,1400-1600,-175
gondaliyabhavy29,2025-12-19,971,33.56,22,843.3,1.67,0.543,0,1009,1488,800-1200,38
gondaliyabhavy29,2026-01-12,931,37.02,25,885.8,2.67,0.553,0,1120,1488,800-1200,189
gondaliyabhavy29,2026-01-25,1082,37.51,26,912.4,3.67,0.572,0,1258,1488,800-1200,176
gondaliyabhavy29,2026-02-11,1074,34.62,27,930.6,4.33,0.561,0,1258,1488,800-1200,184
gondaliyabhavy29,2026-02-23,1048,32.79,27,936.2,4.33,0.557,0,1356,1488,800-1200,308
yzyejh,2021-07-03,1051,6.78,35,1550.3,0.0,0.348,0,954,1066,800-1200,-97
yzyejh,2021-07-22,1054,6.65,35,1542.8,0.67,0.342,0,1066,1066,800-1200,12
yzyejh,2021-10-08,1138,5.89,35,1539.4,1.0,0.34,0,1066,1488,800-1200,-72
YGsuan,2026-01-18,1141,2.66,18,1050.0,2.33,0.65,0,1461,1487,800-1200,320
YGsuan,2026-02-23,1245,3.19,23,1180.6,3.0,0.659,0,1465,1487,1200-1400,220
YGsuan,2026-03-08,1197,4.51,25,1296.9,3.67,0.645,0,1560,1487,800-1200,363
YGsuan,2026-03-28,1258,5.88,29,1398.6,4.33,0.657,0,1487,1487,1200-1400,229
LASTAV,2025-06-03,1253,2.02,16,1143.3,1.67,0.586,0,1268,1378,1200-1400,15
LASTAV,2025-07-05,1165,2.88,22,1150.0,3.33,0.605,0,1371,1382,800-1200,206
LASTAV,2025-10-03,1371,2.51,23,1154.3,1.33,0.62,0,1382,1510,1200-1400,11
LASTAV,2025-11-29,1309,3.16,24,1086.7,2.33,0.539,0,1502,1361,1200-1400,193
LASTAV,2025-12-29,1336,4.94,25,1116.3,3.33,0.553,0,1522,1486,1200-1400,186
wxkkkk,2024-08-20,1203,0.37,23,1413.8,0.33,0.666,0,1485,1468,1200-1400,282
Prinary,2023-10-28,1017,0.89,13,891.3,1.67,0.669,0,917,1260,800-1200,-100
Prinary,2024-04-12,1198,2.48,21,960.2,5.67,0.613,0,1299,1465,800-1200,101
Prinary,2024-08-20,1452,4.45,27,1104.0,5.67,0.601,0,1412,1513,1400-1600,-40
Prinary,2025-02-16,1572,5.44,32,1186.1,4.33,0.608,0,1674,1551,1400-1600,102
Prinary,2025-07-22,1685,6.65,34,1262.2,3.67,0.592,0,1685,1637,1600-1900,0
jianyanya,2025-12-23,1133,4.03,20,1205.0,1.67,0.711,0,1131,1485,800-1200,-2
zyademad,2024-06-16,1085,8.39,23,1074.8,1.33,0.643,1,1080,1356,800-1200,-5
zyademad,2024-09-01,1209,12.71,29,1135.7,3.67,0.604,0,1241,1509,1200-1400,32
zyademad,2024-10-28,1280,12.54,29,1138.9,5.0,0.603,0,1359,1556,1200-1400,79
zyademad,2024-12-22,1339,11.79,30,1147.7,5.33,0.606,0,1509,1581,1200-1400,170
zyademad,2025-04-05,1482,11.62,32,1181.8,3.0,0.61,0,1455,1399,1400-1600,-27
bharath_madhagoni,2025-12-06,1264,2.52,19,919.4,3.33,0.656,0,1381,1310,1200-1400,117
bharath_madhagoni,2026-01-17,1313,3.05,22,954.8,3.33,0.679,0,1308,1484,1200-1400,-5
bharath_madhagoni,2026-02-11,1334,6.79,24,923.5,4.67,0.581,0,1344,1484,1200-1400,10
bharath_madhagoni,2026-03-16,1394,7.1,25,943.3,5.33,0.574,0,1362,1484,1200-1400,-32
saptarshi630,2024-09-20,1025,1.66,24,966.7,1.67,0.579,5,822,822,800-1200,-203
saptarshi630,2024-09-21,1011,1.97,25,936.4,2.0,0.6,6,822,822,800-1200,-189
saptarshi630,2024-09-27,1030,1.71,25,936.4,2.33,0.6,6,822,822,800-1200,-208
saptarshi630,2025-07-05,822,0.41,26,900.0,0.0,0.554,6,921,1430,800-1200,99
Prakshal,2023-12-24,843,1.27,10,812.5,1.67,0.745,0,940,941,800-1200,97
Prakshal,2024-04-08,940,1.84,16,892.2,4.33,0.656,0,1139,1347,800-1200,199
Prakshal,2024-07-26,1302,3.12,20,1001.5,4.0,0.543,0,1411,1379,1200-1400,109
Prakshal,2024-12-15,1354,3.74,26,1089.5,2.0,0.575,0,1410,1460,1200-1400,56
Prakshal,2025-07-27,1431,3.33,29,1138.7,0.33,0.585,0,1494,1490,1400-1600,63
maxi_128,2026-01-17,1159,3.45,18,1155.0,0.67,0.534,0,1288,1483,800-1200,129
Bash.,2023-01-15,1047,0.45,25,1196.1,1.67,0.606,0,1312,1312,800-1200,265
Bash.,2023-02-27,1100,0.57,27,1184.0,3.33,0.584,0,1312,1392,800-1200,212
Bash.,2023-10-09,1306,1.01,29,1234.0,1.33,0.595,0,1408,1473,1200-1400,102
Bash.,2023-11-24,1399,1.07,29,1225.6,2.67,0.6,0,1496,1471,1200-1400,97
nguyennguyen09,2024-07-30,830,0.38,14,845.5,1.33,0.632,0,1099,989,800-1200,269
nguyennguyen09,2024-08-06,903,0.54,17,862.5,2.0,0.62,0,1099,939,800-1200,196
nguyennguyen09,2024-08-20,853,0.57,17,855.6,2.33,0.634,2,1099,1083,800-1200,246
nguyennguyen09,2024-09-21,1142,0.72,18,880.8,3.0,0.67,1,989,1083,800-1200,-153
nguyennguyen09,2025-02-02,989,0.49,18,877.8,0.33,0.66,1,1213,1374,800-1200,224
Aryan_Vadhadiya,2025-02-11,1236,5.86,21,1001.2,1.33,0.603,0,1248,1312,1200-1400,12
Aryan_Vadhadiya,2025-05-17,1248,5.14,25,1012.8,1.67,0.58,0,1312,1372,1200-1400,64
Aryan_Vadhadiya,2025-06-12,1268,5.81,26,1008.8,2.67,0.585,0,1283,1372,1200-1400,15
Aryan_Vadhadiya,2025-07-05,1306,6.41,26,1005.5,4.33,0.591,0,1375,1449,1200-1400,69
Aryan_Vadhadiya,2025-08-21,1312,6.24,26,1005.8,5.67,0.598,0,1372,1566,1200-1400,60
Strat42,2024-09-29,783,14.79,23,887.1,1.33,0.578,0,927,1029,<800,144
Strat42,2025-01-12,927,11.29,26,945.2,0.67,0.522,0,1029,1029,800-1200,102
Strat42,2025-01-22,1087,11.72,26,960.6,1.33,0.521,0,1029,1029,800-1200,-58
Strat42,2025-02-27,1091,10.2,28,964.0,2.0,0.518,0,1029,1029,800-1200,-62
lytingOvO,2020-08-25,1372,10.11,20,1293.1,1.67,0.589,0,1375,1391,1200-1400,3
lytingOvO,2020-12-04,1375,3.76,21,1209.8,0.0,0.587,0,1362,1470,1200-1400,-13
lytingOvO,2020-12-17,1366,4.86,22,1237.5,0.67,0.581,0,1362,1442,1200-1400,-4
lytingOvO,2021-01-14,1332,4.71,22,1291.7,1.33,0.594,0,1470,1541,1200-1400,138
lytingOvO,2021-02-07,1364,4.48,24,1248.8,2.0,0.596,0,1470,1510,1200-1400,106
Super_Shuka,2025-07-01,1081,0.47,13,891.3,1.33,0.689,0,1530,1527,800-1200,449
Super_Shuka,2025-07-17,1163,0.52,13,892.3,1.67,0.684,0,1547,1527,800-1200,384
Super_Shuka,2025-07-22,1159,0.66,15,893.5,2.0,0.678,0,1547,1527,800-1200,388
Super_Shuka,2025-07-27,1154,0.68,15,897.0,2.0,0.681,0,1493,1527,800-1200,339
Super_Shuka,2025-08-07,1155,0.7,15,905.7,2.33,0.684,0,1493,1527,800-1200,338
les3_orlova,2024-07-23,1151,0.29,16,973.1,0.33,0.7,0,1160,1221,800-1200,9
les3_orlova,2025-05-01,1196,0.76,26,1008.2,1.0,0.654,0,1456,1412,800-1200,260
les3_orlova,2025-06-21,1501,0.9,26,1015.4,3.33,0.656,0,1460,1412,1400-1600,-41
les3_orlova,2025-09-17,1438,1.02,26,1017.1,2.67,0.673,0,1412,1319,1400-1600,-26
T_Durden,2025-02-16,1013,1.2,15,891.7,1.67,0.6,0,1164,1116,800-1200,151
T_Durden,2025-02-28,1008,1.29,16,889.3,2.67,0.604,0,1164,1116,800-1200,156
T_Durden,2025-03-29,1050,1.89,19,920.4,3.67,0.579,0,1116,1103,800-1200,66
T_Durden,2025-04-19,1063,1.94,21,923.2,4.67,0.579,0,1116,1103,800-1200,53
T_Durden,2025-05-05,1129,2.02,21,923.8,4.0,0.593,0,1116,1049,800-1200,-13
ayushR2,2025-06-17,985,0.77,12,831.2,1.67,0.602,0,1199,1111,800-1200,214
ayushR2,2025-08-07,999,3.99,19,918.8,4.0,0.481,0,1129,1180,800-1200,130
ayushR2,2025-09-17,1199,5.96,24,948.0,4.33,0.462,0,1111,1229,800-1200,-88
ayushR2,2025-10-12,1111,6.49,25,978.2,5.0,0.468,0,1083,1394,800-1200,-28
ayushR2,2026-01-17,1134,6.53,28,1013.1,1.33,0.481,0,1412,1474,800-1200,278
subh_am_dagar,2025-01-04,1116,4.62,22,1018.9,0.0,0.614,0,1270,1660,800-1200,154
subh_am_dagar,2025-01-12,1076,4.84,22,1027.6,0.33,0.615,0,1270,1660,800-1200,194
subh_am_dagar,2025-01-19,1173,5.42,22,1044.7,0.67,0.621,0,1295,1660,800-1200,122
subh_am_dagar,2025-01-22,1208,5.58,22,1048.1,1.0,0.619,0,1295,1660,1200-1400,87
3.1416,2024-09-27,1036,0.23,18,986.7,1.33,0.619,0,930,1343,800-1200,-106
Sistine_Fibel,2025-01-26,1048,2.3,14,912.5,1.67,0.667,0,1211,1211,800-1200,163
Sistine_Fibel,2025-02-16,1123,1.97,14,915.4,1.0,0.676,0,1211,1364,800-1200,88
Iosifislove,2025-11-20,1349,3.5,26,1164.3,1.67,0.647,0,1361,1475,1200-1400,12
Iosifislove,2025-11-28,1317,3.44,26,1162.1,2.0,0.639,0,1283,1475,1200-1400,-34
Iosifislove,2025-11-29,1215,3.47,26,1161.4,2.33,0.635,0,1283,1475,1200-1400,68
Iosifislove,2025-12-05,1203,3.47,26,1160.3,2.67,0.635,0,1283,1475,1200-1400,80
a7med-2000,2024-03-01,893,3.04,28,1138.1,1.67,0.605,0,701,648,800-1200,-192
a7med-2000,2024-04-27,835,5.74,30,1106.9,2.33,0.599,0,715,829,800-1200,-120
a7med-2000,2024-06-23,701,5.91,31,1086.5,1.33,0.592,0,829,964,<800,128
a7med-2000,2024-07-30,810,7.27,32,1073.9,1.67,0.607,0,889,1020,800-1200,79
a7med-2000,2024-08-10,841,7.47,32,1073.9,2.0,0.608,0,884,1020,800-1200,43
nadya271,2025-07-19,1425,3.28,19,1126.1,1.67,0.789,0,1580,1580,1400-1600,155
Imansoska,2023-05-25,1041,3.05,18,861.9,1.33,0.632,0,905,1087,800-1200,-136
Imansoska,2023-08-24,905,2.16,21,870.8,1.0,0.628,0,1087,1217,800-1200,182
Imansoska,2023-10-12,1068,2.08,21,867.9,1.33,0.625,0,1165,1225,800-1200,97
Imansoska,2023-12-05,1124,2.02,21,875.3,2.33,0.632,0,1224,1363,800-1200,100
Imansoska,2024-01-15,1165,1.95,21,878.1,2.33,0.639,0,1225,1363,800-1200,60
snehith_budde,2026-01-12,889,2.22,13,883.3,1.0,0.739,0,1144,1474,800-1200,255
zDooriqz,2025-08-10,1126,1.02,23,969.7,1.0,0.567,0,1323,1473,800-1200,197
TITANIUM01,2023-01-29,1109,3.43,19,1021.2,1.33,0.52,0,1187,1326,800-1200,78
TITANIUM01,2023-02-16,1169,4.34,23,1041.6,3.0,0.537,0,1256,1403,800-1200,87
TITANIUM01,2023-05-08,1274,3.45,23,1037.6,2.67,0.553,0,1354,1375,1200-1400,80
TITANIUM01,2023-07-29,1326,3.36,25,1040.1,2.67,0.574,0,1441,1297,1200-1400,115
TITANIUM01,2023-10-30,1372,2.97,26,1053.8,1.67,0.585,0,1297,1564,1200-1400,-75
rockingishaan657,2025-12-05,1011,6.8,18,954.7,1.67,0.659,0,1244,1393,800-1200,233
rockingishaan657,2025-12-11,1071,7.18,18,957.7,2.0,0.661,0,1244,1436,800-1200,173
rockingishaan657,2025-12-19,1064,7.64,18,958.9,2.33,0.658,0,1244,1472,800-1200,180
rockingishaan657,2025-12-29,1008,7.34,18,957.6,2.67,0.651,0,1244,1472,800-1200,236
rockingishaan657,2026-01-07,1086,8.29,19,986.1,2.67,0.663,0,1243,1472,800-1200,157
Mo_hab,2025-05-31,956,7.73,19,908.8,1.67,0.548,0,1209,1431,800-1200,253
Mo_hab,2025-06-12,1091,8.08,19,929.4,2.33,0.56,0,1371,1431,800-1200,280
Mo_hab,2025-07-01,1087,8.12,19,958.1,3.0,0.571,0,1431,1431,800-1200,344
Mo_hab,2025-08-26,1151,8.06,23,976.1,2.0,0.579,0,1431,1485,800-1200,280
Mo_hab,2025-09-07,1209,8.19,24,984.1,2.0,0.58,0,1431,1485,1200-1400,222
KevW,2020-05-31,1366,16.0,23,1282.4,1.67,0.642,0,1239,1187,1200-1400,-127
KevW,2021-06-06,1277,4.48,30,1312.4,0.67,0.505,0,1407,1408,1200-1400,130
KevW,2021-08-09,1294,6.79,35,1431.2,4.67,0.54,0,1350,1249,1200-1400,56
KevW,2021-10-30,1180,7.13,36,1397.0,4.67,0.549,0,1316,1473,800-1200,136
KevW,2022-01-30,1316,6.94,36,1398.1,4.0,0.551,0,1459,1477,1200-1400,143
munkyy9,2024-11-30,1032,3.68,15,892.3,1.67,0.731,0,1293,1354,800-1200,261
munkyy9,2024-12-22,1189,8.83,20,984.4,4.0,0.596,0,1364,1379,800-1200,175
munkyy9,2025-03-11,1293,7.12,29,1065.4,3.33,0.571,0,1253,1524,1200-1400,-40
munkyy9,2025-06-08,1291,7.98,31,1180.5,2.33,0.579,1,1524,1581,1200-1400,233
munkyy9,2025-08-07,1379,10.59,34,1205.5,3.0,0.512,1,1581,1591,1200-1400,202
Khaled_Abdelfattah,2025-08-10,889,2.51,21,904.6,0.33,0.614,0,1283,1407,800-1200,394
Khaled_Abdelfattah,2025-08-21,968,3.07,21,903.5,0.67,0.612,0,1283,1411,800-1200,315
Khaled_Abdelfattah,2025-08-24,1103,3.45,21,919.6,1.0,0.593,0,1283,1411,800-1200,180
Khaled_Abdelfattah,2025-08-26,1058,3.48,22,917.2,1.33,0.595,0,1283,1411,800-1200,225
Khaled_Abdelfattah,2025-09-07,989,3.77,22,915.8,1.67,0.599,0,1283,1411,800-1200,294
capybara_,2022-07-10,932,0.41,17,880.0,0.0,0.668,0,1072,1072,800-1200,140
capybara_,2023-02-25,1072,0.42,20,955.2,0.0,0.66,0,1086,1287,800-1200,14
capybara_,2023-07-25,1178,0.73,25,1111.6,0.33,0.621,0,1287,1377,800-1200,109
capybara_,2023-12-03,1287,0.76,25,1155.8,0.0,0.637,0,1409,1453,1200-1400,122
tertospacko,2024-08-06,854,3.82,12,811.8,1.67,0.573,0,771,832,800-1200,-83
tertospacko,2024-11-02,786,3.47,17,854.2,2.33,0.584,0,832,1235,<800,46
tertospacko,2025-02-25,994,4.13,21,967.4,1.33,0.621,0,1235,1413,800-1200,241
tertospacko,2025-04-26,1165,4.76,26,1039.5,2.67,0.616,0,1413,1268,800-1200,248
tertospacko,2025-06-17,1293,6.27,27,1082.6,4.0,0.516,0,1386,1409,1200-1400,93
kharky,2026-04-13,1307,8.97,27,1358.8,1.67,0.574,0,1468,1468,1200-1400,161
Gaurav_Rathod,2024-12-19,854,9.01,17,832.1,1.67,0.603,0,1023,1174,800-1200,169
Gaurav_Rathod,2025-02-16,773,13.84,18,879.8,3.0,0.578,0,1245,1253,<800,472
Gaurav_Rathod,2025-04-05,1157,14.6,27,940.8,4.0,0.585,0,1177,1473,800-1200,20
Gaurav_Rathod,2025-06-03,1202,15.24,29,1018.2,3.33,0.58,0,1253,1473,1200-1400,51
Gaurav_Rathod,2025-07-01,1180,17.44,31,1076.6,5.0,0.596,0,1473,1473,800-1200,293
catandcode,2023-10-22,1428,2.48,29,1665.4,1.0,0.581,0,1416,1416,1400-1600,-12
catandcode,2025-09-24,1445,1.8,32,1545.9,1.33,0.552,0,1570,1597,1400-1600,125
catandcode,2025-10-12,1493,1.94,33,1523.4,3.33,0.558,0,1575,1528,1400-1600,82
catandcode,2025-11-14,1583,2.17,35,1546.7,5.33,0.569,0,1686,1567,1400-1600,103
catandcode,2025-12-05,1584,2.37,35,1550.7,7.33,0.573,0,1686,1466,1400-1600,102
shahsumit,2025-08-21,946,0.24,10,850.0,1.0,0.698,0,1217,1316,800-1200,271
shahsumit,2025-08-28,1000,0.27,11,850.0,1.0,0.71,0,1217,1316,800-1200,217
shahsumit,2025-09-07,1006,0.31,11,861.9,1.0,0.717,0,1217,1398,800-1200,211
PVB.TungLam,2025-07-01,1484,3.24,26,1217.4,1.0,0.589,0,1538,1465,1400-1600,54
daaris_ameen,2022-02-12,1210,12.03,27,1411.8,1.67,0.598,0,1348,1348,1200-1400,138
daaris_ameen,2022-02-14,1286,12.73,27,1414.7,2.0,0.61,0,1348,1348,1200-1400,62
Radiation444,2025-01-26,1137,7.81,18,1028.6,1.67,0.607,0,1231,1272,800-1200,94
Radiation444,2025-05-05,1231,2.96,19,1023.8,0.33,0.604,0,1230,1209,1200-1400,-1
Radiation444,2025-06-17,1186,3.24,23,1093.3,0.67,0.58,0,1226,1190,800-1200,40
Radiation444,2025-07-31,1272,3.94,26,1166.2,1.33,0.576,0,1209,1339,1200-1400,-63
Radiation444,2025-08-28,1243,3.92,26,1178.9,1.67,0.573,0,1209,1327,1200-1400,-34
keerthick1612,2025-06-12,1136,1.81,16,826.3,1.67,0.399,0,1195,1332,800-1200,59
keerthick1612,2025-07-01,1212,7.46,27,1092.5,3.0,0.363,0,1321,1408,1200-1400,109
keerthick1612,2025-07-22,1363,7.72,27,1098.6,4.33,0.366,0,1321,1408,1200-1400,-42
keerthick1612,2025-08-21,1208,7.41,27,1108.1,5.0,0.357,0,1313,1408,1200-1400,105
keerthick1612,2025-09-07,1205,7.22,27,1102.5,5.33,0.352,0,1332,1408,1200-1400,127
3r5ich,2026-04-04,1241,0.54,18,911.1,0.67,0.617,0,1463,1463,1200-1400,222
lonewolf001,2025-12-27,1338,3.42,29,1115.9,1.67,0.66,0,1407,1463,1200-1400,69
AboRady,2024-09-21,1019,7.06,26,1074.8,1.67,0.564,0,1334,1375,800-1200,315
AboRady,2025-01-20,1270,10.58,30,1096.9,5.33,0.563,0,1472,1340,1200-1400,202
AboRady,2025-06-08,1384,13.56,34,1176.8,4.0,0.573,0,1413,1428,1200-1400,29
AboRady,2025-11-16,1532,13.0,36,1202.3,4.67,0.581,0,1443,1405,1400-1600,-89
kd004,2021-12-20,932,1.85,20,986.2,1.0,0.52,0,979,941,800-1200,47
kd004,2022-01-10,972,1.86,20,983.9,1.67,0.522,0,941,1057,800-1200,-31
kd004,2022-02-06,941,2.77,24,1061.1,2.67,0.545,0,941,1013,800-1200,0
kd004,2022-02-20,994,3.2,25,1082.7,3.67,0.559,0,941,1157,800-1200,-53
kd004,2022-03-06,983,3.7,25,1081.8,4.67,0.57,0,941,1340,800-1200,-42
zaochen,2022-05-13,1052,1.58,11,863.0,1.67,0.531,0,1107,1107,800-1200,55
zaochen,2023-01-03,997,0.8,14,882.1,0.33,0.522,0,1053,1053,800-1200,56
zaochen,2023-01-10,1025,0.9,15,886.7,1.0,0.533,0,1053,1379,800-1200,28
Tawfik040,2022-12-18,848,2.79,19,882.8,1.67,0.648,0,805,868,800-1200,-43
Tawfik040,2023-04-15,825,4.52,23,931.1,3.67,0.637,0,935,1061,800-1200,110
Tawfik040,2023-08-24,1042,6.19,26,1021.9,2.33,0.631,0,1200,1210,800-1200,158
Tawfik040,2024-04-21,1152,6.77,30,1113.8,1.33,0.623,0,1084,1198,800-1200,-68
Tawfik040,2024-07-30,1163,6.86,30,1122.9,4.0,0.623,0,1224,1230,800-1200,61
jorgedftrl,2019-05-26,1471,4.74,18,1229.4,1.67,0.78,0,1667,1667,1400-1600,196
jorgedftrl,2019-06-05,1471,4.39,22,1254.5,2.33,0.727,1,1667,1667,1400-1600,196
jorgedftrl,2019-06-19,1633,4.42,24,1264.5,3.0,0.659,1,1667,1667,1600-1900,34
jorgedftrl,2019-07-05,1659,4.73,24,1279.5,3.67,0.656,1,1667,1667,1600-1900,8
jorgedftrl,2019-07-14,1577,5.01,25,1283.0,4.33,0.669,1,1667,1547,1400-1600,90
the_ugly_man,2024-09-01,1083,4.13,22,972.4,0.0,0.6,0,1077,1337,800-1200,-6
LUSINE555,2026-05-21,1054,3.8,18,1141.7,1.67,0.701,0,1460,1460,800-1200,406
coderforever,2025-05-17,1570,2.83,16,1152.9,1.33,0.623,1,1184,1711,1400-1600,-386
coderforever,2025-05-26,1493,2.88,16,1104.8,1.67,0.649,0,1184,1460,1400-1600,-309
coderforever,2025-05-31,1387,2.87,16,1100.0,2.0,0.642,0,1184,1460,1200-1400,-203
coderforever,2025-06-03,1341,2.84,16,1087.5,2.33,0.616,0,1184,1460,1200-1400,-157
coderforever,2025-06-21,1234,2.36,18,1073.1,2.67,0.617,0,1184,1460,1200-1400,-50
sshivendra764,2021-09-05,1266,21.28,23,1138.2,1.67,0.646,0,1318,1427,1200-1400,52
sshivendra764,2021-11-26,1264,22.01,29,1129.5,4.0,0.632,0,1427,1465,1200-1400,163
sshivendra764,2022-06-16,1401,13.26,33,1164.1,0.67,0.609,0,1274,1274,1400-1600,-127
sshivendra764,2023-04-24,1372,7.03,33,1159.0,0.67,0.61,0,1597,1757,1200-1400,225
sshivendra764,2023-07-11,1595,6.66,33,1157.0,3.67,0.613,0,1757,1672,1400-1600,162
Hacked_89,2025-08-28,1165,4.05,22,1209.9,1.67,0.637,0,1203,1458,800-1200,38
Hacked_89,2025-09-07,1196,4.15,22,1219.3,2.0,0.639,0,1203,1458,800-1200,7
__RaFiQ__,2024-03-01,1075,6.68,13,957.9,1.67,0.707,0,1127,1302,800-1200,52
__RaFiQ__,2024-03-30,1104,5.86,17,1031.7,2.33,0.698,0,1079,1302,800-1200,-25
__RaFiQ__,2024-04-13,981,5.23,18,1021.3,3.0,0.7,0,1090,1402,800-1200,109
__RaFiQ__,2024-05-10,906,4.52,18,1053.4,3.67,0.674,0,1302,1402,800-1200,396
__RaFiQ__,2024-05-31,1127,5.44,21,1116.3,2.33,0.606,0,1302,1402,800-1200,175
noobda_420,2025-09-24,1200,0.91,15,925.0,1.67,0.631,0,1411,1371,800-1200,211
noobda_420,2025-09-25,1188,0.99,15,925.0,2.0,0.638,0,1411,1371,800-1200,223
noobda_420,2025-10-06,1222,1.35,17,913.2,2.33,0.644,0,1411,1371,1200-1400,189
noobda_420,2025-10-28,1249,2.12,22,962.3,2.67,0.595,0,1419,1371,1200-1400,170
noobda_420,2025-11-06,1311,2.27,23,970.2,3.0,0.591,0,1419,1371,1200-1400,108
BlueBird45,2022-07-18,1100,2.69,19,837.7,1.33,0.578,0,1111,1111,800-1200,11
BlueBird45,2022-08-01,1024,5.72,22,883.4,2.0,0.517,0,1111,1111,800-1200,87
BlueBird45,2022-08-06,1015,6.01,23,897.3,2.67,0.52,0,1111,1111,800-1200,96
BlueBird45,2022-08-18,1091,6.0,23,894.9,3.33,0.515,0,1111,1111,800-1200,20
BlueBird45,2023-06-04,1111,3.65,23,892.6,0.0,0.521,0,1265,1265,800-1200,154
ZakSuper,2024-06-23,1044,1.38,13,872.4,1.67,0.667,0,1040,1040,800-1200,-4
kydyes,2021-11-25,810,2.23,25,860.4,1.67,0.569,0,871,1082,800-1200,61
kydyes,2021-12-20,837,3.11,26,891.7,3.67,0.579,0,943,1082,800-1200,106
kydyes,2022-03-22,943,3.9,27,935.5,1.67,0.565,0,1082,1082,800-1200,139
kydyes,2022-12-15,1136,4.65,29,1049.0,1.67,0.557,0,1101,1383,800-1200,-35
AcPlusOne,2015-11-16,1260,6.94,9,1000.0,1.67,0.527,0,1279,1471,1200-1400,19
AcPlusOne,2017-04-16,1801,5.1,33,1379.7,2.33,0.571,0,1929,1929,1600-1900,128
AcPlusOne,2020-03-19,1856,2.91,35,1427.0,0.33,0.581,0,1902,2015,1600-1900,46
AcPlusOne,2022-02-12,1762,2.56,35,1413.5,1.67,0.595,0,1689,1572,1600-1900,-73
AcPlusOne,2024-02-23,1884,2.54,35,1374.0,1.33,0.61,1,1850,1749,1600-1900,-34
Mimiya06,2025-07-19,1151,2.02,14,982.1,1.33,0.619,0,1265,1357,800-1200,114
Mimiya06,2025-09-21,1191,2.17,17,1006.0,2.0,0.614,0,1319,1437,800-1200,128
Mimiya06,2025-10-06,1223,2.76,18,1042.0,2.67,0.615,0,1325,1440,1200-1400,102
Mimiya06,2025-10-19,1265,3.44,19,1068.8,3.67,0.63,0,1357,1440,1200-1400,92
Mimiya06,2025-11-29,1263,3.41,20,1083.9,4.0,0.631,0,1437,1440,1200-1400,174
shwetank00,2024-06-25,1032,0.61,15,854.5,1.33,0.683,0,1236,1236,800-1200,204
shwetank00,2024-06-27,1017,0.71,15,892.3,1.67,0.7,0,1236,1236,800-1200,219
shwetank00,2024-07-07,1086,0.7,16,885.7,2.0,0.694,1,1236,1236,800-1200,150
shwetank00,2024-07-28,1013,0.79,16,933.3,2.0,0.706,1,1236,1236,800-1200,223
shwetank00,2024-08-04,1104,0.88,16,928.6,2.33,0.707,1,1236,1236,800-1200,132
CherryCocoa,2023-01-29,1065,3.35,13,1028.0,1.67,0.565,0,1078,1134,800-1200,13
CherryCocoa,2023-04-08,1004,2.89,18,1072.0,2.33,0.597,0,1134,1183,800-1200,130
CherryCocoa,2023-06-04,1073,3.06,20,1061.5,2.33,0.589,0,1099,1087,800-1200,26
CherryCocoa,2023-08-12,1134,3.17,22,1084.8,2.67,0.595,0,1183,1074,800-1200,49
CherryCocoa,2023-11-17,1183,2.56,23,1084.1,1.33,0.605,0,1090,1281,800-1200,-93
RichardEinstein1879,2026-02-11,1312,3.2,27,921.3,1.0,0.618,0,1511,1455,1200-1400,199
RichardEinstein1879,2026-02-15,1328,3.29,27,926.6,1.33,0.623,0,1511,1455,1200-1400,183
RichardEinstein1879,2026-02-21,1352,3.29,27,930.5,1.33,0.628,0,1504,1455,1200-1400,152
icchou233,2023-09-24,1207,1.39,24,1286.9,0.0,0.641,1,1345,1425,1200-1400,138
icchou233,2023-09-30,1230,1.47,24,1266.7,0.33,0.645,1,1345,1425,1200-1400,115
icchou233,2023-10-28,1285,1.43,25,1261.4,0.67,0.645,1,1425,1475,1200-1400,140
