handle,snapshot_date,current_rating,solve_rate_per_week,tag_diversity,avg_problem_rating,contest_frequency,consistency_score,weak_tag_count,rating_volatility,recent_performance,total_ac_count,label_3m,label_6m
srija_2827,2026-01-18,1054,2.47,18,869.5,1.0,0.687,0,126.3,130.4,82,1076,1231
sarth768329,2025-06-12,1034,1.55,20,1207.7,1.67,0.545,0,117.3,206.8,39,1121,1230
Flower08,2019-05-14,1215,3.9,16,875.9,1.67,0.475,0,590.5,243.0,58,1327,1195
Flower08,2020-03-09,1367,8.09,33,1109.9,6.67,0.504,0,46.4,30.8,467,1525,1433
Flower08,2020-08-07,1301,12.22,33,1257.2,8.67,0.534,0,69.8,-32.4,969,1326,1447
Flower08,2021-01-04,1519,12.35,37,1273.2,8.67,0.538,0,67.1,23.4,1244,1517,1304
Flower08,2022-10-11,1399,7.69,37,1279.4,3.67,0.545,0,74.3,-21.4,1484,1319,1558
akshaybunny18,2025-03-25,920,0.78,17,850.0,1.33,0.62,0,109.6,184.0,16,1335,1244
akshaybunny18,2025-03-29,1014,0.81,18,847.1,1.67,0.612,0,105.5,132.0,17,1335,1244
akshaybunny18,2025-05-17,943,0.68,18,863.2,1.33,0.626,0,128.8,67.8,19,1264,1244
Alterf,2021-11-02,894,12.45,18,866.7,1.67,0.621,0,133.1,178.8,91,523,740
Alterf,2022-05-26,821,4.77,22,861.8,3.0,0.562,1,63.0,5.0,174,1142,1221
Alterf,2022-07-15,974,6.13,25,866.3,8.0,0.552,1,55.6,36.0,268,1014,1282
Alterf,2022-09-19,1169,8.13,32,950.9,7.33,0.554,1,60.8,5.4,432,1343,1164
Alterf,2022-11-26,1173,8.87,32,980.2,6.67,0.568,1,46.5,-2.4,558,1160,1176
itssahilhere31,2025-01-19,932,12.41,17,880.9,1.67,0.559,0,123.4,186.4,68,855,900
itssahilhere31,2025-08-10,900,3.28,20,858.4,0.67,0.584,0,135.4,14.2,113,1051,1056
itssahilhere31,2025-09-15,1031,4.11,22,897.5,2.0,0.594,0,46.8,32.0,163,967,1192
itssahilhere31,2025-10-10,975,4.77,25,899.0,3.0,0.574,0,44.2,-6.4,206,869,1228
itssahilhere31,2025-12-06,970,4.41,27,908.2,3.33,0.576,0,57.7,4.4,226,1192,1228
AAB_05,2026-03-21,1122,0.99,19,969.8,1.67,0.664,0,114.0,224.4,43,1227,1227
Rdr_Kartik,2024-02-23,926,6.55,17,842.4,1.67,0.523,0,151.9,185.2,85,1097,1040
Rdr_Kartik,2024-05-30,1088,9.47,21,956.2,5.33,0.557,0,68.6,-16.6,254,1047,1070
Rdr_Kartik,2024-09-27,1236,9.51,26,1012.3,4.0,0.588,0,81.1,5.0,418,1144,1473
Rdr_Kartik,2025-02-09,1301,9.29,29,1054.9,5.0,0.578,0,26.7,24.2,588,1273,1290
Rdr_Kartik,2025-05-26,1157,9.81,31,1095.3,5.67,0.578,0,53.8,-53.0,769,1372,1343
irithir,2021-03-18,781,0.65,12,813.6,1.67,0.694,0,128.8,156.2,22,502,628
irithir,2022-02-14,778,2.62,24,874.6,4.67,0.641,1,73.5,-3.2,213,878,858
irithir,2022-06-18,861,3.45,26,882.1,8.33,0.631,0,39.1,-13.4,341,955,1003
irithir,2022-11-06,922,4.28,32,909.5,6.33,0.618,0,67.8,-14.2,510,911,1003
irithir,2023-03-31,1061,4.63,33,926.2,7.0,0.621,0,56.3,23.6,648,1052,1103
Boppudi_Sai_Chaitanya,2025-10-03,996,2.55,10,865.2,1.67,0.645,0,129.5,199.2,23,1177,1226
Boppudi_Sai_Chaitanya,2025-10-06,1038,2.58,11,862.5,2.0,0.641,0,131.9,128.6,24,1177,1226
Boppudi_Sai_Chaitanya,2025-10-06,947,2.75,12,865.4,2.33,0.651,0,153.1,54.6,26,1177,1226
Boppudi_Sai_Chaitanya,2025-10-17,1013,2.63,12,875.9,2.67,0.656,0,145.1,35.0,29,1196,1226
Boppudi_Sai_Chaitanya,2025-10-19,1058,2.74,13,877.4,3.0,0.664,0,139.2,14.8,31,1196,1226
Sheikh_Sady,2022-02-23,849,1.57,22,842.9,1.67,0.561,0,127.9,169.8,156,992,981
Sheikh_Sady,2022-04-30,904,3.62,26,866.0,6.0,0.622,0,77.8,25.6,394,921,1053
Sheikh_Sady,2022-06-12,885,4.51,27,878.7,7.0,0.633,0,55.2,-24.2,519,1087,1190
Sheikh_Sady,2022-10-11,1062,5.77,29,916.0,3.33,0.619,0,64.7,16.2,763,1047,1086
Sheikh_Sady,2022-12-16,1150,6.87,32,967.7,4.67,0.633,0,39.4,19.2,973,1082,1126
krishshah,2025-08-21,1171,3.17,16,912.5,1.67,0.782,0,99.4,234.2,16,1251,1226
krishshah,2025-08-24,1186,3.29,16,900.0,2.0,0.779,0,122.1,154.0,18,1251,1226
krishshah,2025-08-26,1150,3.3,16,894.7,2.33,0.735,0,139.5,103.2,19,1251,1226
krishshah,2025-08-28,1111,3.47,16,890.5,2.67,0.741,0,146.8,52.4,21,1251,1226
Ankit_singh36,2025-02-11,1073,4.2,17,901.9,1.67,0.548,0,108.3,214.6,53,1225,1225
Tonq123,2023-07-07,865,1.43,15,829.4,1.67,0.572,0,136.4,173.0,17,832,832
Tonq123,2023-07-25,759,2.15,18,861.3,3.0,0.582,0,145.6,-22.8,31,832,832
Tonq123,2023-09-21,784,2.02,18,858.7,3.33,0.6,0,45.2,-15.2,46,832,974
Tonq123,2024-02-27,876,1.94,21,853.4,0.67,0.583,0,57.0,14.6,88,957,957
srishtiagarwal892,2025-09-07,1028,1.54,13,938.1,1.33,0.649,0,131.4,205.6,21,1021,1225
Manav_Gulati,2025-10-03,894,0.67,16,869.7,2.33,0.685,0,58.1,36.8,34,1149,1124
Manav_Gulati,2025-11-10,1021,1.47,21,933.3,3.67,0.556,0,40.3,21.0,83,1068,1088
Manav_Gulati,2026-01-17,1122,1.56,22,939.8,2.33,0.553,0,41.2,18.8,103,1195,1224
ekbotium,2025-01-22,1376,22.95,23,1548.4,1.67,0.593,0,135.0,275.2,95,1402,1224
ekbotium,2025-02-11,1365,16.69,24,1465.0,2.0,0.569,0,163.0,175.4,117,1402,1224
ekbotium,2025-03-10,1316,13.7,27,1412.1,2.33,0.568,0,179.2,92.6,149,1355,1224
saksham2410,2023-05-28,889,0.81,18,912.2,1.0,0.567,0,142.7,177.8,49,886,886
saksham2410,2024-02-13,921,0.73,20,943.7,0.33,0.586,0,148.2,20.4,71,1202,1318
saksham2410,2024-03-11,1162,0.89,21,968.9,1.33,0.581,0,105.6,34.6,90,1285,1318
saksham2410,2024-03-28,1225,1.0,21,976.9,2.33,0.591,0,62.4,39.2,104,1336,1318
saksham2410,2024-04-27,1287,1.13,22,1005.7,3.0,0.586,0,46.8,33.0,122,1318,1318
MLOps,2023-06-18,917,29.18,12,806.7,1.67,0.548,0,116.9,183.4,95,990,589
MLOps,2023-07-06,980,29.66,15,807.1,2.67,0.52,0,131.9,37.2,174,990,890
MLOps,2023-07-21,1050,30.22,18,832.3,3.67,0.547,0,88.4,30.0,242,990,991
MLOps,2023-10-22,990,22.45,22,832.0,0.67,0.557,1,74.3,-0.2,477,1021,1223
MLOps,2023-11-25,709,20.45,22,831.7,1.0,0.556,1,67.6,-47.2,535,1223,1223
atharvgupta_07,2025-07-01,973,2.14,12,843.3,0.67,0.622,0,88.1,194.6,30,1095,1149
saagarm493,2024-04-06,1044,3.99,18,997.3,3.33,0.61,0,61.7,10.8,110,1060,1127
saagarm493,2024-07-07,1060,5.55,26,1165.0,3.33,0.609,0,37.3,15.2,226,1127,1239
saagarm493,2024-08-13,1275,6.85,28,1197.1,6.0,0.609,0,60.6,52.8,315,1277,1196
saagarm493,2024-10-27,1108,6.31,29,1182.1,4.67,0.61,0,70.6,-3.8,358,1162,1024
Dragusanu_Iustin,2025-01-04,1085,2.54,15,921.9,1.67,0.58,0,132.9,217.0,32,1033,1152
Dragusanu_Iustin,2025-01-19,1084,2.37,15,925.7,2.0,0.592,0,146.0,131.8,35,1033,1152
Dragusanu_Iustin,2025-01-26,1069,2.35,15,921.6,2.33,0.595,0,151.6,68.4,37,1033,1152
Dragusanu_Iustin,2025-02-09,1113,2.2,15,915.4,2.67,0.599,0,146.3,43.2,39,1033,1152
Dragusanu_Iustin,2025-02-25,1080,2.05,16,912.2,3.0,0.602,0,148.1,7.4,41,1149,1152
oakkk,2025-10-28,991,11.45,16,906.7,1.67,0.607,0,116.6,198.2,30,1315,1222
oakkk,2025-11-14,1055,7.13,17,927.8,2.33,0.596,0,129.5,78.8,36,1282,1222
oakkk,2025-11-20,1086,8.63,19,976.5,3.0,0.614,0,127.7,34.6,51,1282,1222
oakkk,2025-11-28,1172,8.65,19,988.5,3.67,0.612,0,89.7,15.6,61,1282,1222
oakkk,2025-12-06,1136,8.83,19,987.5,4.33,0.62,0,47.4,17.4,72,1282,1222
Chiboub_,2025-10-06,1119,0.31,13,922.2,0.33,0.655,0,115.0,223.8,18,1046,1221
Chiboub_,2025-10-10,1164,0.34,16,910.0,0.67,0.667,0,124.4,153.6,20,1091,1221
Chiboub_,2025-10-19,1128,0.37,16,909.1,1.0,0.677,0,140.5,81.8,22,1108,1221
Chiboub_,2025-10-28,1133,0.45,16,918.5,1.33,0.66,0,141.2,48.6,27,1097,1221
Chiboub_,2025-11-10,1103,0.48,16,960.0,1.67,0.659,0,143.6,19.4,30,1123,1221
WhiteStardust,2025-11-28,950,2.2,13,856.5,1.67,0.645,0,109.8,190.0,23,1276,1221
WhiteStardust,2025-12-19,915,3.05,14,890.2,3.0,0.657,0,126.3,-7.0,41,1271,1221
WhiteStardust,2026-01-12,1213,3.32,19,907.1,4.33,0.667,0,53.2,59.6,56,1404,1221
WhiteStardust,2026-01-29,1260,5.85,20,1056.6,5.0,0.628,0,47.1,9.4,113,1296,1221
WhiteStardust,2026-02-23,1245,6.21,25,1070.4,6.67,0.64,0,16.6,-3.0,142,1221,1221
kaisocool,2025-03-22,991,2.69,23,1026.0,0.0,0.599,0,125.8,198.2,131,1234,1270
kaisocool,2025-03-29,1099,2.76,23,1027.1,0.33,0.599,0,119.6,144.0,137,1234,1270
kaisocool,2025-04-05,1099,3.14,23,1005.8,0.67,0.586,0,128.0,83.0,159,1234,1270
kaisocool,2025-04-13,1089,3.24,23,1004.3,1.0,0.589,0,131.8,47.0,168,1234,1270
kaisocool,2025-04-19,1107,3.38,23,998.9,1.33,0.586,0,129.7,33.6,178,1234,1270
7_suyash_7,2025-10-10,1160,1.18,19,879.4,1.67,0.695,0,127.8,232.0,97,1190,1227
7_suyash_7,2025-10-28,1179,1.41,19,896.6,2.0,0.676,0,141.1,152.6,119,1201,1227
7_suyash_7,2025-12-05,1114,1.52,20,920.4,1.33,0.663,0,159.5,72.8,137,1180,1223
Shohan_042,2020-08-12,922,6.76,14,912.5,1.67,0.707,0,125.1,184.4,32,899,817
Shohan_042,2020-11-21,899,5.01,20,920.8,4.67,0.63,0,79.5,12.4,96,634,774
Shohan_042,2021-05-24,774,3.92,23,912.6,2.0,0.598,0,68.4,21.0,178,880,919
Shohan_042,2021-10-30,907,6.09,28,990.0,3.67,0.542,0,51.1,16.2,415,1052,1039
Shohan_042,2023-07-06,1118,7.57,35,1130.1,3.67,0.577,0,63.1,26.2,1180,1238,1238
gh0ul__,2024-06-06,1055,0.67,18,933.3,1.0,0.71,1,121.3,211.0,24,1153,1172
gh0ul__,2024-08-04,1075,2.52,21,981.1,4.0,0.625,0,57.2,19.8,111,1131,1224
gh0ul__,2024-11-02,1131,2.72,24,1007.1,2.67,0.616,0,43.6,-8.4,155,1224,1321
gh0ul__,2025-02-09,1245,2.66,29,1021.3,2.67,0.622,0,32.1,12.8,189,1321,1296
gh0ul__,2025-03-29,1228,2.81,29,1021.1,5.67,0.626,0,25.6,-12.2,219,1332,1293
ss6xybr8in,2024-02-27,899,0.93,11,847.8,0.33,0.702,0,140.6,3.6,23,853,1112
ss6xybr8in,2024-03-28,805,1.07,12,845.2,1.67,0.69,0,55.7,-16.6,31,1096,1112
ss6xybr8in,2024-05-30,853,1.18,14,846.7,1.67,0.552,0,44.2,-10.8,45,1112,1112
ss6xybr8in,2024-07-28,985,1.25,15,855.2,1.67,0.576,0,70.8,25.2,58,1112,995
Galaxy_cookie,2026-04-21,1062,19.05,21,948.2,1.67,0.589,0,116.9,212.4,224,1219,1219
amateur015,2021-08-18,822,3.8,24,843.3,1.67,0.453,0,134.9,164.4,198,833,821
amateur015,2021-12-20,833,2.94,24,848.8,0.0,0.447,0,145.8,49.4,205,821,1019
amateur015,2022-05-10,821,2.98,25,876.1,0.0,0.447,0,138.7,-0.8,268,1220,1220
amateur015,2022-06-14,1018,3.36,25,891.7,0.67,0.462,0,99.3,17.2,319,1220,1220
amateur015,2022-06-18,1019,3.72,26,900.0,1.33,0.463,0,66.5,37.8,355,1220,1220
olixbt,2018-12-04,1102,0.83,17,927.8,0.33,0.567,0,583.1,220.4,36,1285,1400
olixbt,2019-07-14,1302,2.62,29,1062.8,7.0,0.562,0,64.8,-11.0,197,1339,1191
olixbt,2020-02-17,1423,2.98,32,1078.4,5.67,0.572,0,59.5,-2.6,317,1350,1381
olixbt,2020-07-19,1412,3.96,33,1136.1,8.0,0.579,0,35.8,-9.2,507,1392,1361
olixbt,2021-01-19,1361,4.03,36,1118.0,5.33,0.592,0,54.0,-15.8,622,1498,1377
ADRN_PANDA_11,2025-06-15,918,25.18,15,830.8,1.67,0.651,0,122.8,183.6,78,986,1243
ADRN_PANDA_11,2025-06-21,856,23.32,15,836.6,2.33,0.652,0,142.5,43.6,93,1014,1243
ADRN_PANDA_11,2025-07-01,828,20.67,15,842.9,3.0,0.634,0,137.8,-8.6,112,993,1261
ADRN_PANDA_11,2025-07-17,891,20.25,17,864.1,3.67,0.639,0,91.1,5.0,156,932,1250
ADRN_PANDA_11,2025-07-22,1034,19.6,17,872.1,4.33,0.636,0,45.1,39.4,165,1013,1250
Mazed_21,2024-12-15,783,1.23,22,877.0,0.33,0.609,0,147.9,36.4,152,934,982
Mazed_21,2025-01-19,942,1.38,23,893.2,0.67,0.613,0,131.9,26.4,177,982,954
Mazed_21,2025-01-26,928,1.44,24,899.5,1.33,0.615,1,92.6,7.8,186,982,954
Mazed_21,2025-03-22,934,1.78,26,902.5,1.67,0.567,1,65.3,8.4,244,924,1261
b00ker,2026-01-29,1063,2.4,19,1021.1,1.67,0.657,0,124.7,212.6,19,1214,1218
SUMITZET,2022-07-31,1012,0.38,11,844.4,1.0,0.706,0,128.6,202.4,18,1073,1277
SUMITZET,2022-08-01,994,0.46,12,850.0,1.33,0.677,0,143.3,121.0,22,1073,1234
SUMITZET,2022-09-08,998,0.45,15,891.7,1.0,0.661,0,144.2,65.2,24,1133,1300
SUMITZET,2022-09-12,938,0.54,17,934.5,1.33,0.645,0,150.6,15.0,29,1133,1300
SUMITZET,2022-10-10,1051,0.59,21,973.5,1.33,0.643,0,142.0,9.6,34,1232,1272
sanyam05032005,2025-01-20,968,2.29,14,863.0,0.67,0.646,0,126.3,193.6,54,811,843
sanyam05032005,2025-06-08,811,1.52,15,875.8,0.0,0.654,0,146.4,-31.4,66,1060,1150
sanyam05032005,2025-08-10,847,2.1,19,974.5,1.67,0.652,0,43.8,7.2,110,1124,1118
sanyam05032005,2025-09-21,1021,2.38,20,987.1,2.67,0.647,0,46.9,34.8,139,1123,1118
sanyam05032005,2025-10-12,1083,3.11,23,1032.5,4.0,0.609,0,43.9,12.4,191,1183,1217
Hareeshwar_mullapudi,2025-06-17,840,0.17,9,814.3,0.0,0.741,0,118.6,168.0,7,919,952
Hareeshwar_mullapudi,2025-07-31,804,0.44,14,852.4,1.0,0.593,0,128.1,14.0,21,952,1047
Hareeshwar_mullapudi,2025-08-21,886,0.56,14,860.7,2.0,0.615,0,84.6,10.2,28,952,1055
Hareeshwar_mullapudi,2025-10-17,919,0.62,14,861.1,2.67,0.634,0,33.4,26.4,36,1000,1081
Hareeshwar_mullapudi,2026-01-25,1000,0.62,17,866.7,0.67,0.648,0,34.9,15.0,45,1081,1216
_siummy,2018-02-20,1081,0.35,11,869.2,1.67,0.678,0,590.7,216.2,13,895,1010
_siummy,2019-01-09,1153,1.57,20,1108.5,2.0,0.668,0,52.4,17.8,131,1177,1202
_siummy,2020-01-22,1173,2.08,26,1165.0,4.67,0.633,1,59.4,4.8,286,1195,1443
_siummy,2020-06-13,1370,2.97,28,1181.6,7.33,0.615,0,47.5,14.8,469,1404,1216
_siummy,2020-12-06,1219,3.86,34,1224.2,1.67,0.597,0,71.9,-37.0,706,1311,1349
rushikeshnakhale1234,2025-02-09,771,0.42,19,800.0,0.67,0.75,5,129.0,39.4,6,690,876
rushikeshnakhale1234,2025-04-13,606,0.48,24,809.1,0.67,0.664,5,139.1,-39.6,11,685,1182
rushikeshnakhale1234,2025-06-17,690,0.34,24,809.1,0.67,0.664,5,106.4,-16.8,11,1206,1092
rushikeshnakhale1234,2025-07-01,751,0.61,24,823.8,1.33,0.696,4,95.7,13.2,21,1182,1092
HetBhungaliya,2025-01-12,833,9.25,17,851.2,1.67,0.603,0,124.2,166.6,82,846,741
HetBhungaliya,2025-01-17,868,8.97,17,852.3,2.0,0.598,0,123.6,102.6,86,878,741
DarkVoyage,2024-12-03,1010,9.27,16,937.7,1.67,0.59,0,113.9,202.0,61,1055,1055
DarkVoyage,2025-07-27,1046,3.87,21,946.2,1.0,0.53,0,49.5,-24.6,156,1297,1220
DarkVoyage,2025-10-19,1298,3.8,25,976.9,3.67,0.549,0,35.4,25.6,199,1177,1198
DarkVoyage,2025-12-11,1245,3.86,25,998.3,5.0,0.553,0,44.0,-10.2,231,1212,1343
DarkVoyage,2026-01-25,1220,3.96,27,998.5,6.0,0.564,0,45.3,-3.2,263,1263,1214
__abhineet__,2025-06-08,934,2.88,17,813.9,1.0,0.624,0,116.0,25.8,115,1211,1307
__abhineet__,2025-06-23,1057,3.56,18,824.0,2.33,0.618,0,58.6,31.8,150,1314,1274
__abhineet__,2025-07-17,1200,4.56,21,840.9,3.67,0.608,0,67.7,24.0,208,1377,1401
__abhineet__,2025-07-31,1210,4.92,21,856.0,5.0,0.606,0,75.3,21.4,234,1307,1401
itsme2331,2024-11-30,992,0.56,15,863.2,1.33,0.746,0,120.7,198.4,19,1063,1122
itsme2331,2024-12-19,943,0.71,16,876.9,2.0,0.739,0,144.0,66.8,26,1045,1122
itsme2331,2025-01-12,808,1.4,16,871.4,2.33,0.59,0,153.2,-29.4,56,1086,1122
itsme2331,2025-02-09,997,1.56,16,871.0,2.0,0.595,0,115.6,0.8,69,1122,1122
itsme2331,2025-02-16,1000,1.6,16,872.2,2.67,0.596,0,74.7,17.8,72,1122,1150
yuttfu,2026-02-23,1322,2.04,20,1153.8,1.67,0.657,0,131.8,264.4,26,1212,1212
Newton_pi,2025-11-23,1114,0.21,9,953.3,1.33,0.721,0,141.2,143.2,20,1148,1241
Newton_pi,2026-01-17,1169,0.25,9,947.1,0.67,0.698,0,138.5,94.2,25,1330,1211
Newton_pi,2026-01-23,1124,0.26,13,952.6,1.0,0.687,0,147.3,42.8,27,1330,1211
Newton_pi,2026-01-25,1090,0.29,15,940.9,1.33,0.686,0,149.3,4.8,30,1330,1211
divya-1612,2026-01-18,905,0.73,20,981.8,1.33,0.612,0,150.9,181.0,77,950,1211
sahil_k5,2022-12-30,1016,24.97,15,826.2,1.67,0.606,0,129.2,203.2,107,1156,1109
sahil_k5,2023-03-09,1014,21.89,23,937.9,6.0,0.612,1,55.3,3.8,309,1123,1288
sahil_k5,2023-04-29,1183,19.46,27,969.3,7.33,0.604,0,47.2,16.0,417,1172,1288
sahil_k5,2023-07-21,1109,14.9,29,979.8,5.33,0.596,0,50.4,-6.4,496,1288,1288
sahil_k5,2024-07-07,1316,6.59,30,987.3,1.33,0.605,0,46.8,2.6,551,1253,1211
hayato_XX,2026-04-04,1042,1.79,18,875.4,0.33,0.593,0,118.6,208.4,65,1210,1210
Utka225,2024-10-14,1230,6.96,16,877.8,1.67,0.587,0,107.8,246.0,36,1295,1276
Utka225,2024-12-02,1279,4.35,17,928.6,2.67,0.598,0,144.7,77.6,53,1277,1276
Utka225,2024-12-19,1328,4.59,20,952.4,3.33,0.6,0,112.0,21.6,67,1290,1276
Utka225,2025-02-09,1258,3.27,20,945.6,2.0,0.6,0,85.1,-23.8,72,1276,1276
Utka225,2025-02-18,1255,3.35,22,948.6,3.0,0.609,0,54.6,-20.4,78,1276,1276
himanshur4,2025-11-14,1051,5.6,14,870.0,1.67,0.628,0,128.1,210.2,80,1079,1273
himanshur4,2025-12-05,1075,5.09,14,870.5,2.0,0.623,0,136.0,134.8,88,1150,1254
himanshur4,2025-12-06,1090,5.18,14,874.4,2.33,0.623,0,138.4,81.2,90,1150,1254
himanshur4,2025-12-23,1090,6.7,17,872.9,1.67,0.597,0,139.3,36.2,133,1150,1209
himanshur4,2025-12-27,1102,6.61,17,872.6,2.0,0.596,0,137.0,19.2,135,1150,1209
uy__uy,2024-05-10,1257,7.46,27,1111.6,1.33,0.607,0,137.2,251.4,152,1209,1209
big_foot05,2024-03-22,791,7.19,12,826.5,1.67,0.56,0,123.0,158.2,34,1041,1208
big_foot05,2024-03-28,812,8.59,15,835.4,2.0,0.586,0,123.3,89.2,48,1051,1208
big_foot05,2024-03-30,789,9.19,17,832.7,2.33,0.582,0,126.9,41.0,54,1051,1208
big_foot05,2024-04-08,759,9.78,19,832.4,2.67,0.589,0,127.8,9.8,70,1141,1208
big_foot05,2024-04-12,776,9.83,19,836.5,3.0,0.589,0,122.9,3.8,76,1141,1208
sandwichCoder,2025-11-06,1162,12.14,22,1252.4,1.67,0.582,0,125.5,232.4,47,1208,1208
_Code_Demon_,2025-01-04,1077,6.14,18,1057.1,1.67,0.648,0,140.2,215.4,70,1115,1126
_Code_Demon_,2025-01-12,1122,6.06,19,1059.2,2.0,0.648,0,142.9,135.4,76,1115,1126
_Code_Demon_,2025-05-11,1115,2.81,22,1063.9,0.0,0.636,0,149.9,38.8,83,1109,1167
_Code_Demon_,2025-05-17,1041,2.76,22,1060.7,0.33,0.632,0,156.5,7.6,84,1109,1167
lemonade15,2025-08-21,941,0.86,15,820.0,1.0,0.634,0,105.5,188.2,36,1147,1196
lemonade15,2025-09-09,970,0.97,15,826.2,1.0,0.644,0,113.1,123.6,43,1147,1196
lemonade15,2025-09-15,1061,1.21,18,822.2,1.33,0.643,0,107.6,92.2,55,1147,1196
lemonade15,2025-09-21,1000,1.28,18,836.2,1.67,0.643,0,122.8,44.0,59,1130,1196
lemonade15,2025-09-25,1083,1.3,18,835.0,2.0,0.647,0,116.5,38.2,61,1175,1132
42-AE,2025-03-23,1005,4.84,16,803.9,1.67,0.545,1,123.4,201.0,51,1015,1091
42-AE,2025-04-08,897,5.74,18,812.2,2.67,0.581,1,150.8,11.4,74,1088,1091
42-AE,2025-06-12,1034,4.78,20,829.2,2.33,0.567,1,93.7,10.0,106,1091,1091
42-AE,2025-07-01,1033,6.23,20,862.6,2.67,0.588,0,37.0,23.2,155,1091,1149
42-AE,2025-07-19,1032,7.21,21,906.6,2.33,0.58,0,39.5,0.0,198,1091,1208
LRodion,2020-02-24,1351,0.74,19,1028.3,2.0,0.651,0,35.4,37.0,53,1358,1380
LRodion,2020-07-04,1431,1.49,24,1107.5,5.67,0.641,0,44.2,10.4,134,1412,1530
LRodion,2020-11-24,1491,1.93,28,1097.2,2.0,0.631,0,44.9,22.8,213,1592,1570
LRodion,2021-08-29,1517,2.47,32,1114.6,3.67,0.597,0,36.7,-11.2,371,1401,1542
binaryBuster,2022-03-04,860,5.91,20,935.3,1.67,0.6,0,143.7,172.0,51,856,1131
binaryBuster,2022-03-08,835,5.87,20,929.6,2.0,0.593,0,150.3,90.2,54,856,1131
binaryBuster,2022-03-27,910,4.62,20,927.3,2.33,0.586,0,141.0,48.2,55,856,1131
binaryBuster,2022-07-04,856,6.03,25,1006.4,0.0,0.508,0,140.6,-3.2,157,1131,1131
rewarronak36,2024-08-11,902,5.99,18,1028.6,1.67,0.584,0,102.8,180.4,42,1002,1114
rewarronak36,2025-01-17,1153,4.0,28,1114.3,2.0,0.595,0,68.5,20.6,119,1142,1015
rewarronak36,2025-06-12,1073,3.3,32,1117.0,2.67,0.615,1,54.5,-31.6,167,1087,1096
rewarronak36,2025-10-06,1172,3.23,32,1111.2,1.67,0.619,1,58.7,31.4,217,1195,1264
rewarronak36,2025-12-23,1149,4.37,33,1217.1,3.67,0.621,1,39.6,16.4,342,1264,1206
mvr_sin_theta,2024-08-15,1033,4.57,14,939.4,1.0,0.562,0,88.8,206.6,71,1121,1079
17337301972,2025-07-17,1018,1.35,15,934.3,0.67,0.544,0,123.5,78.2,35,1147,1112
17337301972,2025-07-31,1115,1.61,16,953.3,1.33,0.544,0,116.1,44.4,45,1110,1112
17337301972,2025-08-10,1074,3.24,18,998.9,2.0,0.595,0,82.1,24.2,95,1110,1103
17337301972,2025-09-07,1188,5.65,24,1061.7,2.67,0.632,0,45.3,25.4,188,1112,1204
ayushgohil78990,2026-02-23,987,6.99,20,845.8,1.33,0.588,0,109.9,197.4,118,1182,1204
ramtejp1607,2024-10-06,1065,0.25,19,955.3,0.0,0.551,0,133.8,213.0,47,1131,1131
ramtejp1607,2024-10-26,1076,0.26,19,955.1,0.33,0.556,0,143.5,128.8,49,1131,1131
ramtejp1607,2024-10-27,1103,0.27,19,951.0,0.67,0.562,0,143.2,84.0,51,1131,1131
ramtejp1607,2024-11-01,1117,0.28,19,950.9,1.0,0.567,0,142.1,40.2,53,1131,1131
ramtejp1607,2024-11-17,1102,0.29,19,949.1,1.33,0.571,0,142.5,17.0,55,1131,1131
Jakvrh1,2019-04-26,1175,5.88,12,1227.3,1.67,0.74,0,566.7,235.0,11,1361,1283
Jakvrh1,2019-04-29,1137,8.27,12,1236.8,2.0,0.568,0,527.3,-45.8,19,1361,1283
Jakvrh1,2019-06-01,1241,6.7,18,1259.6,2.33,0.574,0,489.1,-21.6,47,1283,1283
Jakvrh1,2019-06-09,1285,6.62,19,1261.1,2.67,0.584,0,459.6,10.0,54,1283,1283
Jakvrh1,2019-06-16,1275,6.03,19,1256.4,3.0,0.581,0,436.6,18.6,55,1283,1283
hphucvn,2023-12-05,1076,1.5,24,1062.9,1.67,0.47,0,142.2,215.2,98,1374,1380
hphucvn,2023-12-28,1111,1.63,25,1063.1,2.67,0.483,0,158.3,41.4,112,1374,1320
hphucvn,2024-01-13,1337,2.5,27,1189.2,3.67,0.5,0,102.9,29.6,177,1380,1320
hphucvn,2024-02-13,1314,2.58,27,1181.3,4.33,0.501,0,62.7,31.0,194,1380,1327
hphucvn,2024-08-04,1320,2.15,29,1182.8,0.33,0.494,0,50.2,5.0,215,1271,1254
Eigen_Value,2024-10-20,924,3.73,14,811.5,1.67,0.511,0,116.0,184.8,26,938,1408
Eigen_Value,2024-12-19,775,4.04,16,858.7,4.0,0.512,0,58.9,11.0,63,1385,1473
Eigen_Value,2025-02-25,1191,6.13,23,898.7,4.0,0.576,0,71.8,71.4,155,1514,1784
Eigen_Value,2025-04-21,1584,5.79,25,932.8,4.67,0.589,0,92.7,39.8,192,1757,1514
Eigen_Value,2025-06-12,1496,5.89,29,989.1,5.0,0.578,0,82.1,18.0,239,1702,1604
Enzinho,2021-04-19,1356,0.84,26,1638.7,0.67,0.601,0,293.1,271.2,34,1187,1156
Enzinho,2022-09-08,1138,0.88,30,1275.3,2.0,0.587,0,65.1,-7.0,99,1304,1374
Enzinho,2023-04-08,1467,1.49,30,1327.7,1.67,0.596,0,39.6,33.0,213,1432,1838
Enzinho,2023-09-11,1727,1.71,35,1340.8,3.33,0.605,0,69.4,37.6,283,1711,1783
